Saved Sample Number,Date,Timestamp,Elapsed Time (seconds),Elapsed Time (minutes),Gas Sensor 1 Raw,Gas Sensor 1 Voltage (V),Gas Sensor 2 Raw,Gas Sensor 2 Voltage (V),Gas Sensor 3 Raw,Gas Sensor 3 Voltage (V),Temperature (C),Humidity (%),Pressure (hPa),BME680 Gas Resistance (kOhms)
369,2026-07-21,2026-07-21 09:32:44 PM,11070.148,184.5025,8300,1.0375,3369,0.4211,11238,1.4048,28.2,39.9,992.77,77.69
370,2026-07-21,2026-07-21 09:33:14 PM,11100.147,185.0024,8295,1.0369,3365,0.4206,11239,1.4049,28.18,39.92,992.82,77.69
371,2026-07-21,2026-07-21 09:33:44 PM,11130.146,185.5024,8291,1.0364,3365,0.4206,11241,1.4051,28.17,39.94,992.81,77.76
372,2026-07-21,2026-07-21 09:34:14 PM,11160.146,186.0024,8288,1.036,3366,0.4208,11241,1.4051,28.16,39.96,992.83,77.83
373,2026-07-21,2026-07-21 09:34:44 PM,11190.145,186.5024,8283,1.0354,3363,0.4204,11242,1.4053,28.14,39.94,992.85,77.27
374,2026-07-21,2026-07-21 09:35:14 PM,11220.145,187.0024,8282,1.0353,3360,0.42,11239,1.4049,28.13,39.95,992.88,77.55
375,2026-07-21,2026-07-21 09:35:44 PM,11250.144,187.5024,8283,1.0354,3355,0.4194,11244,1.4055,28.13,39.96,992.86,77.91
376,2026-07-21,2026-07-21 09:36:14 PM,11280.144,188.0024,8277,1.0346,3356,0.4195,11240,1.405,28.12,39.94,992.87,77.34
377,2026-07-21,2026-07-21 09:36:44 PM,11310.143,188.5024,8278,1.0348,3357,0.4196,11243,1.4054,28.12,39.96,992.88,77.69
378,2026-07-21,2026-07-21 09:37:14 PM,11340.141,189.0024,8278,1.0348,3352,0.419,11242,1.4053,28.11,39.95,992.86,77.76
379,2026-07-21,2026-07-21 09:37:44 PM,11370.141,189.5024,8280,1.035,3352,0.419,11247,1.4059,28.11,39.94,992.87,77.55
380,2026-07-21,2026-07-21 09:38:14 PM,11400.141,190.0023,8276,1.0345,3350,0.4188,11247,1.4059,28.11,39.93,992.86,77.62
381,2026-07-21,2026-07-21 09:38:44 PM,11430.141,190.5023,8281,1.0351,3351,0.4189,11252,1.4065,28.11,39.92,992.88,77.48
382,2026-07-21,2026-07-21 09:39:14 PM,11460.14,191.0023,8280,1.035,3352,0.419,11251,1.4064,28.12,39.91,992.88,77.76
383,2026-07-21,2026-07-21 09:39:44 PM,11490.14,191.5023,8282,1.0353,3345,0.4181,11257,1.4071,28.12,39.89,992.86,77.2
384,2026-07-21,2026-07-21 09:40:14 PM,11520.139,192.0023,8282,1.0353,3349,0.4186,11258,1.4073,28.13,39.89,992.87,77.41
385,2026-07-21,2026-07-21 09:40:44 PM,11550.138,192.5023,8282,1.0353,3349,0.4186,11258,1.4073,28.13,39.88,992.88,77.2
386,2026-07-21,2026-07-21 09:41:14 PM,11580.137,193.0023,8283,1.0354,3350,0.4188,11261,1.4076,28.14,39.86,992.85,77.34
387,2026-07-21,2026-07-21 09:41:44 PM,11610.137,193.5023,8286,1.0358,3351,0.4189,11262,1.4078,28.15,39.86,992.85,77.27
388,2026-07-21,2026-07-21 09:42:14 PM,11640.137,194.0023,8291,1.0364,3354,0.4193,11265,1.4081,28.15,39.84,992.84,77.13
389,2026-07-21,2026-07-21 09:42:44 PM,11670.136,194.5023,8293,1.0366,3352,0.419,11271,1.4089,28.16,39.84,992.83,77.55
390,2026-07-21,2026-07-21 09:43:14 PM,11700.135,195.0022,8291,1.0364,3352,0.419,11279,1.4099,28.17,39.82,992.84,77.41
391,2026-07-21,2026-07-21 09:43:44 PM,11730.134,195.5022,8290,1.0362,3349,0.4186,11278,1.4098,28.18,39.8,992.86,77.06
392,2026-07-21,2026-07-21 09:44:14 PM,11760.134,196.0022,8293,1.0366,3347,0.4184,11277,1.4096,28.19,39.81,992.87,77.13
393,2026-07-21,2026-07-21 09:44:44 PM,11790.133,196.5022,8298,1.0373,3349,0.4186,11281,1.4101,28.2,39.78,992.88,77.48
394,2026-07-21,2026-07-21 09:45:14 PM,11820.133,197.0022,8301,1.0376,3351,0.4189,11286,1.4108,28.21,39.78,992.88,76.85
395,2026-07-21,2026-07-21 09:45:44 PM,11850.133,197.5022,8301,1.0376,3352,0.419,11288,1.411,28.22,39.77,992.89,76.99
396,2026-07-21,2026-07-21 09:46:14 PM,11880.132,198.0022,8303,1.0379,3351,0.4189,11294,1.4118,28.23,39.76,992.89,76.99
397,2026-07-21,2026-07-21 09:46:44 PM,11910.131,198.5022,8309,1.0386,3351,0.4189,11297,1.4121,28.24,39.75,992.92,76.65
398,2026-07-21,2026-07-21 09:47:14 PM,11940.13,199.0022,8307,1.0384,3354,0.4193,11302,1.4128,28.26,39.74,992.95,76.92
399,2026-07-21,2026-07-21 09:47:44 PM,11970.13,199.5022,8310,1.0388,3357,0.4196,11303,1.4129,28.27,39.72,992.93,76.99
400,2026-07-21,2026-07-21 09:48:14 PM,12000.129,200.0021,8311,1.0389,3356,0.4195,11306,1.4133,28.28,39.71,992.95,76.71
401,2026-07-21,2026-07-21 09:48:44 PM,12030.128,200.5021,8313,1.0391,3355,0.4194,11309,1.4136,28.29,39.7,992.97,76.71
402,2026-07-21,2026-07-21 09:49:14 PM,12060.128,201.0021,8318,1.0398,3359,0.4199,11314,1.4143,28.3,39.69,992.97,76.71
403,2026-07-21,2026-07-21 09:49:44 PM,12090.127,201.5021,8319,1.0399,3352,0.419,11320,1.415,28.32,39.69,992.96,76.85
404,2026-07-21,2026-07-21 09:50:14 PM,12120.126,202.0021,8321,1.0401,3352,0.419,11325,1.4156,28.33,39.68,992.97,76.65
405,2026-07-21,2026-07-21 09:50:44 PM,12150.126,202.5021,8327,1.0409,3355,0.4194,11322,1.4153,28.34,39.66,992.96,76.99
406,2026-07-21,2026-07-21 09:51:14 PM,12180.126,203.0021,8330,1.0412,3352,0.419,11333,1.4166,28.35,39.66,992.96,76.71
407,2026-07-21,2026-07-21 09:51:44 PM,12210.125,203.5021,8335,1.0419,3357,0.4196,11333,1.4166,28.36,39.66,992.96,76.51
408,2026-07-21,2026-07-21 09:52:14 PM,12240.124,204.0021,8334,1.0418,3358,0.4198,11339,1.4174,28.37,39.65,992.95,76.17
409,2026-07-21,2026-07-21 09:52:44 PM,12270.124,204.5021,8339,1.0424,3361,0.4201,11342,1.4178,28.38,39.64,992.95,76.44
410,2026-07-21,2026-07-21 09:53:14 PM,12300.123,205.0021,8342,1.0428,3357,0.4196,11344,1.418,28.39,39.64,992.98,76.65
411,2026-07-21,2026-07-21 09:53:44 PM,12330.123,205.502,8338,1.0423,3366,0.4208,11349,1.4186,28.4,39.64,992.99,76.51
412,2026-07-21,2026-07-21 09:54:14 PM,12360.122,206.002,8341,1.0426,3361,0.4201,11349,1.4186,28.4,39.64,993.0,76.44
413,2026-07-21,2026-07-21 09:54:44 PM,12390.122,206.502,8342,1.0428,3361,0.4201,11354,1.4193,28.4,39.65,993.0,76.3
414,2026-07-21,2026-07-21 09:55:14 PM,12420.121,207.002,8344,1.043,3355,0.4194,11360,1.42,28.41,39.65,993.02,76.44
415,2026-07-21,2026-07-21 09:55:44 PM,12450.12,207.502,8342,1.0428,3356,0.4195,11360,1.42,28.4,39.66,993.01,76.51
416,2026-07-21,2026-07-21 09:56:14 PM,12480.118,208.002,8340,1.0425,3357,0.4196,11363,1.4204,28.4,39.67,993.01,76.37
417,2026-07-21,2026-07-21 09:56:44 PM,12510.119,208.502,8340,1.0425,3358,0.4198,11362,1.4203,28.39,39.68,993.02,76.17
418,2026-07-21,2026-07-21 09:57:14 PM,12540.118,209.002,8338,1.0423,3356,0.4195,11365,1.4206,28.38,39.71,993.05,76.3
419,2026-07-21,2026-07-21 09:57:44 PM,12570.117,209.502,8334,1.0418,3352,0.419,11360,1.42,28.37,39.71,993.01,76.17
420,2026-07-21,2026-07-21 09:58:14 PM,12600.118,210.002,8331,1.0414,3348,0.4185,11369,1.4211,28.36,39.74,993.05,76.51
421,2026-07-21,2026-07-21 09:58:44 PM,12630.117,210.5019,8328,1.041,3350,0.4188,11369,1.4211,28.35,39.76,993.06,76.58
422,2026-07-21,2026-07-21 09:59:14 PM,12660.116,211.0019,8325,1.0406,3348,0.4185,11367,1.4209,28.34,39.77,993.08,75.9
423,2026-07-21,2026-07-21 09:59:44 PM,12690.115,211.5019,8324,1.0405,3344,0.418,11366,1.4208,28.32,39.8,993.08,76.1
424,2026-07-21,2026-07-21 10:00:14 PM,12720.115,212.0019,8319,1.0399,3345,0.4181,11365,1.4206,28.3,39.82,993.09,76.37
425,2026-07-21,2026-07-21 10:00:44 PM,12750.114,212.5019,8319,1.0399,3342,0.4178,11369,1.4211,28.28,39.84,993.12,76.92
426,2026-07-21,2026-07-21 10:01:14 PM,12780.113,213.0019,8317,1.0396,3338,0.4173,11367,1.4209,28.26,39.86,993.13,76.17
427,2026-07-21,2026-07-21 10:01:44 PM,12810.113,213.5019,8311,1.0389,3333,0.4166,11367,1.4209,28.24,39.9,993.13,76.37
428,2026-07-21,2026-07-21 10:02:14 PM,12840.112,214.0019,8305,1.0381,3330,0.4163,11365,1.4206,28.23,39.91,993.14,76.51
429,2026-07-21,2026-07-21 10:02:44 PM,12870.112,214.5019,8300,1.0375,3323,0.4154,11365,1.4206,28.21,39.92,993.1,76.24
430,2026-07-21,2026-07-21 10:03:14 PM,12900.111,215.0019,8299,1.0374,3330,0.4163,11365,1.4206,28.2,39.91,993.11,76.37
431,2026-07-21,2026-07-21 10:03:44 PM,12930.111,215.5018,8294,1.0368,3330,0.4163,11367,1.4209,28.18,39.94,993.09,76.44
432,2026-07-21,2026-07-21 10:04:14 PM,12960.11,216.0018,8296,1.037,3328,0.416,11367,1.4209,28.18,39.93,993.07,76.71
433,2026-07-21,2026-07-21 10:04:44 PM,12990.109,216.5018,8294,1.0368,3328,0.416,11368,1.421,28.17,39.95,993.06,76.65
434,2026-07-21,2026-07-21 10:05:14 PM,13020.109,217.0018,8292,1.0365,3327,0.4159,11371,1.4214,28.16,39.94,993.06,76.37
435,2026-07-21,2026-07-21 10:05:44 PM,13050.108,217.5018,8289,1.0361,3328,0.416,11370,1.4213,28.16,39.94,993.04,76.58
436,2026-07-21,2026-07-21 10:06:14 PM,13080.107,218.0018,8291,1.0364,3328,0.416,11371,1.4214,28.16,39.93,993.04,76.44
437,2026-07-21,2026-07-21 10:06:44 PM,13110.107,218.5018,8288,1.036,3325,0.4156,11376,1.422,28.16,39.92,993.03,76.58
438,2026-07-21,2026-07-21 10:07:14 PM,13140.107,219.0018,8290,1.0362,3323,0.4154,11372,1.4215,28.16,39.92,993.02,76.37
439,2026-07-21,2026-07-21 10:07:44 PM,13170.105,219.5018,8291,1.0364,3322,0.4153,11374,1.4218,28.16,39.91,993.02,76.71
440,2026-07-21,2026-07-21 10:08:14 PM,13200.105,220.0018,8292,1.0365,3322,0.4153,11376,1.422,28.16,39.9,993.0,76.3
441,2026-07-21,2026-07-21 10:08:44 PM,13230.104,220.5017,8290,1.0362,3326,0.4158,11376,1.422,28.17,39.89,993.03,76.1
442,2026-07-21,2026-07-21 10:09:14 PM,13260.104,221.0017,8292,1.0365,3321,0.4151,11379,1.4224,28.17,39.89,992.98,76.71
443,2026-07-21,2026-07-21 10:09:44 PM,13290.103,221.5017,8294,1.0368,3326,0.4158,11382,1.4228,28.18,39.86,993.02,76.65
444,2026-07-21,2026-07-21 10:10:14 PM,13320.103,222.0017,8293,1.0366,3322,0.4153,11385,1.4231,28.19,39.87,993.03,76.3
445,2026-07-21,2026-07-21 10:10:44 PM,13350.101,222.5017,8296,1.037,3322,0.4153,11388,1.4235,28.19,39.85,993.04,76.51
446,2026-07-21,2026-07-21 10:11:14 PM,13380.102,223.0017,8295,1.0369,3328,0.416,11387,1.4234,28.2,39.84,993.06,76.85
447,2026-07-21,2026-07-21 10:11:44 PM,13410.101,223.5017,8294,1.0368,3321,0.4151,11393,1.4241,28.21,39.84,993.08,76.44
448,2026-07-21,2026-07-21 10:12:14 PM,13440.099,224.0017,8302,1.0378,3324,0.4155,11396,1.4245,28.22,39.83,993.09,76.44
449,2026-07-21,2026-07-21 10:12:44 PM,13470.099,224.5017,8300,1.0375,3325,0.4156,11398,1.4248,28.23,39.81,993.12,76.1
450,2026-07-21,2026-07-21 10:13:14 PM,13500.099,225.0017,8301,1.0376,3323,0.4154,11399,1.4249,28.24,39.8,993.14,76.37
451,2026-07-21,2026-07-21 10:13:44 PM,13530.098,225.5016,8309,1.0386,3316,0.4145,11406,1.4258,28.25,39.8,993.15,76.03
452,2026-07-21,2026-07-21 10:14:14 PM,13560.098,226.0016,8308,1.0385,3322,0.4153,11408,1.426,28.26,39.78,993.16,76.24
453,2026-07-21,2026-07-21 10:14:44 PM,13590.097,226.5016,8309,1.0386,3322,0.4153,11409,1.4261,28.27,39.77,993.16,76.17
454,2026-07-21,2026-07-21 10:15:14 PM,13620.097,227.0016,8311,1.0389,3320,0.415,11412,1.4265,28.28,39.77,993.17,75.9
455,2026-07-21,2026-07-21 10:15:44 PM,13650.097,227.5016,8308,1.0385,3320,0.415,11416,1.427,28.29,39.76,993.18,75.96
456,2026-07-21,2026-07-21 10:16:14 PM,13680.096,228.0016,8315,1.0394,3323,0.4154,11418,1.4273,28.3,39.74,993.18,76.03
457,2026-07-21,2026-07-21 10:16:44 PM,13710.095,228.5016,8316,1.0395,3323,0.4154,11421,1.4276,28.31,39.75,993.2,75.83
458,2026-07-21,2026-07-21 10:17:14 PM,13740.094,229.0016,8317,1.0396,3321,0.4151,11422,1.4278,28.32,39.74,993.21,75.96
459,2026-07-21,2026-07-21 10:17:44 PM,13770.094,229.5016,8321,1.0401,3322,0.4153,11426,1.4283,28.32,39.74,993.2,76.37
460,2026-07-21,2026-07-21 10:18:14 PM,13800.093,230.0016,8321,1.0401,3323,0.4154,11430,1.4288,28.33,39.74,993.24,76.03
461,2026-07-21,2026-07-21 10:18:44 PM,13830.093,230.5015,8319,1.0399,3326,0.4158,11432,1.429,28.33,39.74,993.28,75.69
462,2026-07-21,2026-07-21 10:19:14 PM,13860.092,231.0015,8321,1.0401,3324,0.4155,11432,1.429,28.33,39.75,993.28,75.9
463,2026-07-21,2026-07-21 10:19:44 PM,13890.091,231.5015,8321,1.0401,3321,0.4151,11434,1.4293,28.33,39.74,993.28,75.69
464,2026-07-21,2026-07-21 10:20:14 PM,13920.091,232.0015,8322,1.0403,3323,0.4154,11436,1.4295,28.32,39.75,993.27,75.43
465,2026-07-21,2026-07-21 10:20:44 PM,13950.09,232.5015,8322,1.0403,3324,0.4155,11437,1.4296,28.32,39.75,993.28,75.56
466,2026-07-21,2026-07-21 10:21:14 PM,13980.089,233.0015,8320,1.04,3322,0.4153,11438,1.4298,28.31,39.77,993.25,75.96
467,2026-07-21,2026-07-21 10:21:44 PM,14010.088,233.5015,8316,1.0395,3320,0.415,11441,1.4301,28.3,39.78,993.25,75.76
468,2026-07-21,2026-07-21 10:22:14 PM,14040.088,234.0015,8309,1.0386,3319,0.4149,11442,1.4303,28.29,39.8,993.29,75.76
469,2026-07-21,2026-07-21 10:22:44 PM,14070.087,234.5014,8310,1.0388,3315,0.4144,11439,1.4299,28.28,39.82,993.3,75.9
470,2026-07-21,2026-07-21 10:23:14 PM,14100.087,235.0014,8306,1.0383,3314,0.4143,11440,1.43,28.27,39.84,993.29,75.69
471,2026-07-21,2026-07-21 10:23:44 PM,14130.086,235.5014,8301,1.0376,3315,0.4144,11439,1.4299,28.25,39.85,993.33,75.9
472,2026-07-21,2026-07-21 10:24:14 PM,14160.086,236.0014,8301,1.0376,3311,0.4139,11442,1.4303,28.24,39.85,993.34,75.76
473,2026-07-21,2026-07-21 10:24:44 PM,14190.085,236.5014,8295,1.0369,3312,0.414,11437,1.4296,28.22,39.88,993.34,75.9
474,2026-07-21,2026-07-21 10:25:14 PM,14220.085,237.0014,8292,1.0365,3310,0.4138,11439,1.4299,28.2,39.9,993.38,75.96
475,2026-07-21,2026-07-21 10:25:44 PM,14250.084,237.5014,8288,1.036,3310,0.4138,11440,1.43,28.19,39.91,993.36,75.83
476,2026-07-21,2026-07-21 10:26:14 PM,14280.084,238.0014,8284,1.0355,3306,0.4133,11439,1.4299,28.17,39.91,993.39,76.3
477,2026-07-21,2026-07-21 10:26:44 PM,14310.083,238.5014,8278,1.0348,3305,0.4131,11436,1.4295,28.16,39.93,993.39,76.24
478,2026-07-21,2026-07-21 10:27:14 PM,14340.082,239.0014,8274,1.0343,3301,0.4126,11437,1.4296,28.14,39.96,993.41,75.96
479,2026-07-21,2026-07-21 10:27:44 PM,14370.082,239.5014,8274,1.0343,3301,0.4126,11432,1.429,28.13,39.96,993.41,75.96
480,2026-07-21,2026-07-21 10:28:14 PM,14400.081,240.0014,8269,1.0336,3299,0.4124,11437,1.4296,28.12,39.98,993.46,76.24
481,2026-07-21,2026-07-21 10:28:44 PM,14430.081,240.5014,8269,1.0336,3304,0.413,11434,1.4293,28.11,39.97,993.48,75.9
482,2026-07-21,2026-07-21 10:29:14 PM,14460.08,241.0013,8267,1.0334,3300,0.4125,11433,1.4291,28.1,39.98,993.5,76.37
483,2026-07-21,2026-07-21 10:29:44 PM,14490.08,241.5013,8265,1.0331,3300,0.4125,11433,1.4291,28.09,39.97,993.52,76.1
484,2026-07-21,2026-07-21 10:30:14 PM,14520.079,242.0013,8265,1.0331,3302,0.4128,11436,1.4295,28.09,39.97,993.54,76.03
485,2026-07-21,2026-07-21 10:30:44 PM,14550.078,242.5013,8264,1.033,3303,0.4129,11439,1.4299,28.09,39.97,993.5,75.9
486,2026-07-21,2026-07-21 10:31:14 PM,14580.077,243.0013,8261,1.0326,3299,0.4124,11437,1.4296,28.09,39.93,993.54,76.37
487,2026-07-21,2026-07-21 10:31:44 PM,14610.076,243.5013,8261,1.0326,3295,0.4119,11437,1.4296,28.09,39.93,993.53,76.03
488,2026-07-21,2026-07-21 10:32:14 PM,14640.075,244.0013,8261,1.0326,3301,0.4126,11436,1.4295,28.09,39.92,993.49,76.24
489,2026-07-21,2026-07-21 10:32:44 PM,14670.075,244.5013,8262,1.0328,3298,0.4123,11439,1.4299,28.1,39.93,993.54,76.44
490,2026-07-21,2026-07-21 10:33:14 PM,14700.075,245.0013,8262,1.0328,3298,0.4123,11442,1.4303,28.11,39.9,993.52,76.44
491,2026-07-21,2026-07-21 10:33:44 PM,14730.074,245.5012,8263,1.0329,3301,0.4126,11440,1.43,28.11,39.89,993.57,76.03
492,2026-07-21,2026-07-21 10:34:14 PM,14760.074,246.0012,8264,1.033,3301,0.4126,11441,1.4301,28.12,39.89,993.57,76.17
493,2026-07-21,2026-07-21 10:34:44 PM,14790.073,246.5012,8261,1.0326,3302,0.4128,11448,1.431,28.13,39.87,993.6,76.03
494,2026-07-21,2026-07-21 10:35:14 PM,14820.073,247.0012,8264,1.033,3302,0.4128,11448,1.431,28.14,39.85,993.62,76.1
495,2026-07-21,2026-07-21 10:35:44 PM,14850.072,247.5012,8264,1.033,3298,0.4123,11448,1.431,28.14,39.84,993.61,76.03
496,2026-07-21,2026-07-21 10:36:14 PM,14880.072,248.0012,8267,1.0334,3300,0.4125,11452,1.4315,28.15,39.84,993.64,76.03
497,2026-07-21,2026-07-21 10:36:44 PM,14910.071,248.5012,8269,1.0336,3301,0.4126,11452,1.4315,28.16,39.83,993.59,75.9
498,2026-07-21,2026-07-21 10:37:14 PM,14940.071,249.0012,8271,1.0339,3302,0.4128,11454,1.4318,28.17,39.81,993.67,76.1
499,2026-07-21,2026-07-21 10:37:44 PM,14970.07,249.5012,8273,1.0341,3301,0.4126,11456,1.432,28.18,39.82,993.65,76.03
500,2026-07-21,2026-07-21 10:38:14 PM,15000.068,250.0011,8275,1.0344,3301,0.4126,11458,1.4323,28.19,39.8,993.6,75.83
501,2026-07-21,2026-07-21 10:38:44 PM,15030.067,250.5011,8277,1.0346,3299,0.4124,11463,1.4329,28.2,39.78,993.63,75.83
502,2026-07-21,2026-07-21 10:39:14 PM,15060.068,251.0011,8282,1.0353,3301,0.4126,11465,1.4331,28.21,39.77,993.66,75.9
503,2026-07-21,2026-07-21 10:39:44 PM,15090.068,251.5011,8280,1.035,3306,0.4133,11468,1.4335,28.22,39.75,993.71,75.63
504,2026-07-21,2026-07-21 10:40:14 PM,15120.067,252.0011,8288,1.036,3305,0.4131,11471,1.4339,28.23,39.76,993.76,75.43
505,2026-07-21,2026-07-21 10:40:44 PM,15150.066,252.5011,8283,1.0354,3304,0.413,11471,1.4339,28.25,39.74,993.78,75.83
506,2026-07-21,2026-07-21 10:41:14 PM,15180.065,253.0011,8288,1.036,3309,0.4136,11476,1.4345,28.26,39.74,993.79,75.83
507,2026-07-21,2026-07-21 10:41:44 PM,15210.065,253.5011,8288,1.036,3307,0.4134,11481,1.4351,28.27,39.74,993.78,75.56
508,2026-07-21,2026-07-21 10:42:14 PM,15240.065,254.0011,8289,1.0361,3309,0.4136,11481,1.4351,28.28,39.71,993.76,75.69
509,2026-07-21,2026-07-21 10:42:44 PM,15270.063,254.5011,8291,1.0364,3306,0.4133,11483,1.4354,28.29,39.71,993.73,75.9
510,2026-07-21,2026-07-21 10:43:14 PM,15300.063,255.0011,8293,1.0366,3308,0.4135,11488,1.436,28.29,39.7,993.78,75.83
511,2026-07-21,2026-07-21 10:43:44 PM,15330.062,255.501,8292,1.0365,3309,0.4136,11488,1.436,28.3,39.7,993.78,76.3
512,2026-07-21,2026-07-21 10:44:14 PM,15360.062,256.001,8292,1.0365,3312,0.414,11489,1.4361,28.3,39.7,993.7,75.23
513,2026-07-21,2026-07-21 10:44:44 PM,15390.062,256.501,8290,1.0362,3311,0.4139,11495,1.4369,28.31,39.7,993.7,75.56
514,2026-07-21,2026-07-21 10:45:14 PM,15420.061,257.001,8291,1.0364,3314,0.4143,11497,1.4371,28.31,39.72,993.67,75.49
515,2026-07-21,2026-07-21 10:45:44 PM,15450.06,257.501,8290,1.0362,3312,0.414,11496,1.437,28.3,39.72,993.68,76.24
516,2026-07-21,2026-07-21 10:46:14 PM,15480.06,258.001,8286,1.0358,3311,0.4139,11497,1.4371,28.3,39.7,993.61,75.56
517,2026-07-21,2026-07-21 10:46:44 PM,15510.059,258.501,8286,1.0358,3308,0.4135,11497,1.4371,28.3,39.73,993.61,75.36
518,2026-07-21,2026-07-21 10:47:14 PM,15540.058,259.001,8283,1.0354,3310,0.4138,11493,1.4366,28.29,39.73,993.61,75.9
519,2026-07-21,2026-07-21 10:47:44 PM,15570.057,259.501,8280,1.035,3308,0.4135,11495,1.4369,28.28,39.74,993.59,75.83
520,2026-07-21,2026-07-21 10:48:14 PM,15600.057,260.0009,8276,1.0345,3306,0.4133,11499,1.4374,28.27,39.77,993.6,75.56
521,2026-07-21,2026-07-21 10:48:44 PM,15630.056,260.5009,8274,1.0343,3305,0.4131,11499,1.4374,28.25,39.78,993.59,75.69
522,2026-07-21,2026-07-21 10:49:14 PM,15660.056,261.0009,8274,1.0343,3302,0.4128,11495,1.4369,28.24,39.79,993.57,75.56
523,2026-07-21,2026-07-21 10:49:44 PM,15690.056,261.5009,8268,1.0335,3299,0.4124,11494,1.4368,28.22,39.82,993.59,75.36
524,2026-07-21,2026-07-21 10:50:14 PM,15720.054,262.0009,8268,1.0335,3296,0.412,11495,1.4369,28.2,39.82,993.57,75.69
525,2026-07-21,2026-07-21 10:50:44 PM,15750.054,262.5009,8264,1.033,3299,0.4124,11492,1.4365,28.19,39.85,993.57,75.69
526,2026-07-21,2026-07-21 10:51:14 PM,15780.053,263.0009,8262,1.0328,3297,0.4121,11492,1.4365,28.17,39.86,993.6,75.69
527,2026-07-21,2026-07-21 10:51:44 PM,15810.053,263.5009,8254,1.0318,3292,0.4115,11492,1.4365,28.15,39.87,993.6,76.17
528,2026-07-21,2026-07-21 10:52:14 PM,15840.052,264.0009,8254,1.0318,3292,0.4115,11486,1.4358,28.14,39.89,993.59,76.3
529,2026-07-21,2026-07-21 10:52:44 PM,15870.051,264.5008,8250,1.0313,3289,0.4111,11486,1.4358,28.12,39.9,993.66,76.03
530,2026-07-21,2026-07-21 10:53:14 PM,15900.052,265.0009,8246,1.0308,3286,0.4108,11487,1.4359,28.11,39.9,993.65,75.83
531,2026-07-21,2026-07-21 10:53:44 PM,15930.051,265.5008,8240,1.03,3289,0.4111,11484,1.4355,28.09,39.91,993.63,76.03
532,2026-07-21,2026-07-21 10:54:14 PM,15960.05,266.0008,8236,1.0295,3285,0.4106,11486,1.4358,28.08,39.92,993.62,75.83
533,2026-07-21,2026-07-21 10:54:44 PM,15990.049,266.5008,8228,1.0285,3284,0.4105,11486,1.4358,28.07,39.91,993.68,75.9
534,2026-07-21,2026-07-21 10:55:14 PM,16020.049,267.0008,8226,1.0283,3282,0.4103,11486,1.4358,28.06,39.91,993.66,75.83
535,2026-07-21,2026-07-21 10:55:44 PM,16050.048,267.5008,8229,1.0286,3281,0.4101,11485,1.4356,28.06,39.9,993.67,75.83
536,2026-07-21,2026-07-21 10:56:14 PM,16080.047,268.0008,8225,1.0281,3281,0.4101,11487,1.4359,28.05,39.9,993.74,75.96
537,2026-07-21,2026-07-21 10:56:44 PM,16110.047,268.5008,8225,1.0281,3279,0.4099,11489,1.4361,28.06,39.9,993.72,76.24
538,2026-07-21,2026-07-21 10:57:14 PM,16140.047,269.0008,8224,1.028,3281,0.4101,11487,1.4359,28.05,39.9,993.73,76.03
539,2026-07-21,2026-07-21 10:57:44 PM,16170.045,269.5007,8227,1.0284,3279,0.4099,11490,1.4363,28.06,39.87,993.69,76.1
540,2026-07-21,2026-07-21 10:58:14 PM,16200.045,270.0008,8222,1.0278,3276,0.4095,11486,1.4358,28.06,39.86,993.74,76.1
541,2026-07-21,2026-07-21 10:58:44 PM,16230.044,270.5007,8222,1.0278,3279,0.4099,11491,1.4364,28.07,39.86,993.75,76.24
542,2026-07-21,2026-07-21 10:59:14 PM,16260.044,271.0007,8224,1.028,3280,0.41,11491,1.4364,28.07,39.84,993.71,75.83
543,2026-07-21,2026-07-21 10:59:44 PM,16290.043,271.5007,8230,1.0288,3277,0.4096,11491,1.4364,28.08,39.83,993.74,76.03
544,2026-07-21,2026-07-21 11:00:14 PM,16320.043,272.0007,8229,1.0286,3276,0.4095,11493,1.4366,28.09,39.81,993.75,76.24
545,2026-07-21,2026-07-21 11:00:44 PM,16350.042,272.5007,8227,1.0284,3280,0.41,11491,1.4364,28.09,39.81,993.8,76.1
546,2026-07-21,2026-07-21 11:01:14 PM,16380.042,273.0007,8229,1.0286,3279,0.4099,11499,1.4374,28.11,39.8,993.76,75.9
547,2026-07-21,2026-07-21 11:01:44 PM,16410.041,273.5007,8231,1.0289,3280,0.41,11500,1.4375,28.12,39.78,993.75,75.76
548,2026-07-21,2026-07-21 11:02:14 PM,16440.04,274.0007,8230,1.0288,3281,0.4101,11504,1.438,28.13,39.77,993.7,76.17
549,2026-07-21,2026-07-21 11:02:44 PM,16470.039,274.5007,8236,1.0295,3283,0.4104,11505,1.4381,28.14,39.75,993.72,76.17
550,2026-07-21,2026-07-21 11:03:14 PM,16500.039,275.0007,8234,1.0293,3282,0.4103,11507,1.4384,28.15,39.75,993.69,75.96
551,2026-07-21,2026-07-21 11:03:44 PM,16530.039,275.5006,8236,1.0295,3282,0.4103,11508,1.4385,28.16,39.72,993.64,75.69
552,2026-07-21,2026-07-21 11:04:14 PM,16560.038,276.0006,8239,1.0299,3277,0.4096,11508,1.4385,28.17,39.73,993.65,75.9
553,2026-07-21,2026-07-21 11:04:44 PM,16590.037,276.5006,8240,1.03,3283,0.4104,11516,1.4395,28.18,39.71,993.62,75.49
